image_id,product_id,filename,relative_path,category,master_category,sub_category,article_type,gender,base_colour,season,year,usage,product_display_name,width,height,file_size_bytes,product_key
14033,14033,14033.jpg,data/images/14033.jpg,Apparel,Apparel,Topwear,Shirts,Men,Green,Fall,2011.0,Casual,Flying Machine Men Check Green Shirts,60,80,1330,flying machine men check green shirts|shirts|men|green
20260,20260,20260.jpg,data/images/20260.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Navy Blue,Fall,2011.0,Casual,Wrangler Men Applique Navy Blue Tshirt,60,80,2252,wrangler men applique navy blue tshirt|tshirts|men|navy blue
7731,7731,7731.jpg,data/images/7731.jpg,Footwear,Footwear,Flip Flops,Flip Flops,Men,Grey,Winter,2011.0,Casual,Puma Men's Winglet II Grey Yellow White Flip Flop,60,80,1870,puma men's winglet ii grey yellow white flip flop|flip flops|men|grey
22153,22153,22153.jpg,data/images/22153.jpg,Footwear,Footwear,Sandal,Sandals,Men,Brown,Summer,2011.0,Casual,Lee Cooper Men Brown Casual Sandals,60,80,14925,lee cooper men brown casual sandals|sandals|men|brown
22150,22150,22150.jpg,data/images/22150.jpg,Footwear,Footwear,Sandal,Sandals,Men,Brown,Fall,2011.0,Casual,Lee Cooper Men Brown Casual Sandals,60,80,20734,lee cooper men brown casual sandals|sandals|men|brown
43958,43958,43958.jpg,data/images/43958.jpg,Footwear,Footwear,Sandal,Sandals,Men,Olive,Fall,2012.0,Casual,Puma Men Olive Techno Ind Sandal,60,80,1153,puma men olive techno ind sandal|sandals|men|olive
28469,28469,28469.jpg,data/images/28469.jpg,Apparel,Apparel,Topwear,Tshirts,Women,Pink,Summer,2012.0,Casual,Urban Yoga Women Printed Pink T-shirt,60,80,2302,urban yoga women printed pink t-shirt|tshirts|women|pink
50573,50573,50573.jpg,data/images/50573.jpg,Apparel,Apparel,Innerwear,Trunk,Men,Charcoal,Summer,2016.0,Casual,Chromozome Men Charcoal Trunk Trunks,60,80,24282,chromozome men charcoal trunk trunks|trunk|men|charcoal
50489,50489,50489.jpg,data/images/50489.jpg,Apparel,Apparel,Innerwear,Trunk,Men,Charcoal,Winter,2016.0,Casual,Chromozome Men Charcoal Trunk Trunks,60,80,25193,chromozome men charcoal trunk trunks|trunk|men|charcoal
34036,34036,34036.jpg,data/images/34036.jpg,Apparel,Apparel,Topwear,Shirts,Boys,Blue,Summer,2012.0,Casual,Palm Tree Boys Check Blue Shirt,60,80,21859,palm tree boys check blue shirt|shirts|boys|blue
34037,34037,34037.jpg,data/images/34037.jpg,Apparel,Apparel,Topwear,Shirts,Boys,Blue,Summer,2012.0,Casual,Palm Tree Boys Check Blue Shirt,60,80,21859,palm tree boys check blue shirt|shirts|boys|blue
55001,55001,55001.jpg,data/images/55001.jpg,Personal Care,Personal Care,Lips,Lipstick,Women,Pink,Spring,2017.0,,Lakme Absolute Lip Last Day Kiss Lip Colour,60,80,2697,lakme absolute lip last day kiss lip colour|lipstick|women|pink
8779,8779,8779.jpg,data/images/8779.jpg,Apparel,Apparel,Topwear,Shirts,Men,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt,60,80,2123,indigo nation men club satin hot stepper navy blue shirt|shirts|men|navy blue
3391,3391,3391.jpg,data/images/3391.jpg,Accessories,Accessories,Bags,Handbags,Women,White,Winter,2015.0,Casual,Murcia Women White With Stitch Bag,60,80,20826,murcia women white with stitch bag|handbags|women|white
43164,43164,43164.jpg,data/images/43164.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Fastrack Men Black Watch,60,80,6588,fastrack men black watch|watches|men|black
43152,43152,43152.jpg,data/images/43152.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Fastrack Men Black Watch,60,80,24404,fastrack men black watch|watches|men|black
51519,51519,51519.jpg,data/images/51519.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Fastrack Men Black Watch,60,80,26262,fastrack men black watch|watches|men|black
51574,51574,51574.jpg,data/images/51574.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Fastrack Men Black Watch,60,80,24694,fastrack men black watch|watches|men|black
56335,56335,56335.jpg,data/images/56335.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Fastrack Men Black Watch,60,80,25177,fastrack men black watch|watches|men|black
51532,51532,51532.jpg,data/images/51532.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Fastrack Men Black Watch,60,80,59465,fastrack men black watch|watches|men|black
43183,43183,43183.jpg,data/images/43183.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Fastrack Men Black Watch,60,80,52900,fastrack men black watch|watches|men|black
56336,56336,56336.jpg,data/images/56336.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Fastrack Men Black Watch,60,80,22043,fastrack men black watch|watches|men|black
43175,43175,43175.jpg,data/images/43175.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Fastrack Men Black Watch,60,80,3716,fastrack men black watch|watches|men|black
8107,8107,8107.jpg,data/images/8107.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Fastrack Men Black Watch,60,80,27570,fastrack men black watch|watches|men|black
2243,2243,2243.jpg,data/images/2243.jpg,Apparel,Apparel,Topwear,Tshirts,Men,White,Fall,2010.0,Sports,ADIDAS Men Stripe Polo White Polo T-shirt,60,80,2600,adidas men stripe polo white polo t-shirt|tshirts|men|white
30496,30496,30496.jpg,data/images/30496.jpg,Apparel,Apparel,Innerwear,Bra,Women,Purple,Summer,2014.0,Casual,Lovable Women Fiona Purple Bra,60,80,13550,lovable women fiona purple bra|bra|women|purple
30500,30500,30500.jpg,data/images/30500.jpg,Apparel,Apparel,Innerwear,Bra,Women,Purple,Summer,2014.0,Casual,Lovable Women Fiona Purple Bra,60,80,18605,lovable women fiona purple bra|bra|women|purple
27421,27421,27421.jpg,data/images/27421.jpg,Apparel,Apparel,Loungewear and Nightwear,Lounge Pants,Women,Blue,Winter,2015.0,Casual,Jockey Women Blue Lounge Pants,60,80,3975,jockey women blue lounge pants|lounge pants|women|blue
57756,57756,57756.jpg,data/images/57756.jpg,Personal Care,Personal Care,Skin Care,Face Wash and Cleanser,Women,Green,Spring,2017.0,Casual,Lotus Herbals Neem & Clove Purifying Face Wash,60,80,13749,lotus herbals neem & clove purifying face wash|face wash and cleanser|women|green
33213,33213,33213.jpg,data/images/33213.jpg,Apparel,Apparel,Topwear,Tops,Women,Magenta,Summer,2012.0,Casual,Sepia Women Printed Magenta Top,60,80,26846,sepia women printed magenta top|tops|women|magenta
39729,39729,39729.jpg,data/images/39729.jpg,Apparel,Apparel,Topwear,Tops,Women,Olive,Summer,2012.0,Casual,Arrow Woman Olive Top,60,80,2876,arrow woman olive top|tops|women|olive
32380,32380,32380.jpg,data/images/32380.jpg,Apparel,Apparel,Topwear,Tops,Women,Olive,Summer,2012.0,Casual,Arrow Woman Olive Top,60,80,3078,arrow woman olive top|tops|women|olive
25376,25376,25376.jpg,data/images/25376.jpg,Apparel,Apparel,Innerwear,Innerwear Vests,Men,Grey,Summer,2016.0,Casual,Levis Men Grey Innerwear T-Shirt,60,80,10103,levis men grey innerwear t-shirt|innerwear vests|men|grey
11143,11143,11143.jpg,data/images/11143.jpg,Apparel,Apparel,Topwear,Shirts,Men,Black,Fall,2011.0,Casual,Scullers Men Price Catch Black Shirts,60,80,1168,scullers men price catch black shirts|shirts|men|black
11144,11144,11144.jpg,data/images/11144.jpg,Apparel,Apparel,Topwear,Shirts,Men,Black,Fall,2011.0,Casual,Scullers Men Price Catch Black Shirts,60,80,1168,scullers men price catch black shirts|shirts|men|black
56684,56684,56684.jpg,data/images/56684.jpg,Apparel,Apparel,Saree,Sarees,Women,Beige,Fall,2012.0,Ethnic,Fabindia Beige & Maroon Mull Printed Saree,60,80,3376,fabindia beige & maroon mull printed saree|sarees|women|beige
4988,4988,4988.jpg,data/images/4988.jpg,Apparel,Apparel,Dress,Dresses,Women,White,Summer,2011.0,Casual,Gini and Jony Girl's Vanya White Polka Dot Kidswear,60,80,1244,gini and jony girl's vanya white polka dot kidswear|dresses|women|white
44341,44341,44341.jpg,data/images/44341.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Summer,2012.0,Casual,Indian Terrain Men Blue T-shirt,60,80,3939,indian terrain men blue t-shirt|tshirts|men|blue
44338,44338,44338.jpg,data/images/44338.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Summer,2012.0,Casual,Indian Terrain Men Blue T-shirt,60,80,22525,indian terrain men blue t-shirt|tshirts|men|blue
14431,14431,14431.jpg,data/images/14431.jpg,Footwear,Footwear,Shoes,Heels,Women,Black,Summer,2012.0,Casual,Enroute Women Casual Black Flats,60,80,13521,enroute women casual black flats|heels|women|black
14453,14453,14453.jpg,data/images/14453.jpg,Footwear,Footwear,Shoes,Heels,Women,Black,Summer,2012.0,Casual,Enroute Women Casual Black Flats,60,80,12944,enroute women casual black flats|heels|women|black
14452,14452,14452.jpg,data/images/14452.jpg,Footwear,Footwear,Shoes,Heels,Women,Black,Summer,2012.0,Casual,Enroute Women Casual Black Flats,60,80,12372,enroute women casual black flats|heels|women|black
14417,14417,14417.jpg,data/images/14417.jpg,Footwear,Footwear,Shoes,Heels,Women,Black,Summer,2012.0,Casual,Enroute Women Casual Black Flats,60,80,12901,enroute women casual black flats|heels|women|black
20604,20604,20604.jpg,data/images/20604.jpg,Accessories,Accessories,Bags,Handbags,Women,Brown,Winter,2015.0,Casual,Baggit Women Umbrella Dum Brown Handbag,60,80,15434,baggit women umbrella dum brown handbag|handbags|women|brown
52224,52224,52224.jpg,data/images/52224.jpg,Accessories,Accessories,Jewellery,Necklace and Chains,Women,Silver,Summer,2012.0,Casual,Lencia Grey Swarovski Pearl Necklace,60,80,24988,lencia grey swarovski pearl necklace|necklace and chains|women|silver
45293,45293,45293.jpg,data/images/45293.jpg,Accessories,Accessories,Watches,Watches,Women,Red,Winter,2016.0,Casual,CASIO SHEEN Women Red Dial Watch SX017,60,80,25815,casio sheen women red dial watch sx017|watches|women|red
36761,36761,36761.jpg,data/images/36761.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Maxima Men Black Watch,60,80,25377,maxima men black watch|watches|men|black
36766,36766,36766.jpg,data/images/36766.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Maxima Men Black Watch,60,80,17710,maxima men black watch|watches|men|black
45030,45030,45030.jpg,data/images/45030.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Maxima Men Black Watch,60,80,22685,maxima men black watch|watches|men|black
45931,45931,45931.jpg,data/images/45931.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Maxima Men Black Watch,60,80,31754,maxima men black watch|watches|men|black
36781,36781,36781.jpg,data/images/36781.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Maxima Men Black Watch,60,80,24837,maxima men black watch|watches|men|black
36775,36775,36775.jpg,data/images/36775.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Maxima Men Black Watch,60,80,23097,maxima men black watch|watches|men|black
45046,45046,45046.jpg,data/images/45046.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Maxima Men Black Watch,60,80,3904,maxima men black watch|watches|men|black
36770,36770,36770.jpg,data/images/36770.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Maxima Men Black Watch,60,80,34536,maxima men black watch|watches|men|black
36785,36785,36785.jpg,data/images/36785.jpg,Accessories,Accessories,Watches,Watches,Men,Black,Winter,2016.0,Casual,Maxima Men Black Watch,60,80,27457,maxima men black watch|watches|men|black
33021,33021,33021.jpg,data/images/33021.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Cream,Summer,2012.0,Ethnic,Mother Earth Women Printed Cream Kurta,60,80,1583,mother earth women printed cream kurta|kurtas|women|cream
27268,27268,27268.jpg,data/images/27268.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Cream,Fall,2011.0,Ethnic,Mother Earth Women Printed Cream Kurta,60,80,1221,mother earth women printed cream kurta|kurtas|women|cream
25144,25144,25144.jpg,data/images/25144.jpg,Accessories,Accessories,Bags,Handbags,Women,Orange,Winter,2015.0,Casual,Lino Perros Women Leatherite Orange Handbag,60,80,1478,lino perros women leatherite orange handbag|handbags|women|orange
11371,11371,11371.jpg,data/images/11371.jpg,Apparel,Apparel,Topwear,Shirts,Men,Black,Fall,2011.0,Casual,United Colors Of Benetton Men Summer Black Shirts,60,80,2643,united colors of benetton men summer black shirts|shirts|men|black
41401,41401,41401.jpg,data/images/41401.jpg,Apparel,Apparel,Topwear,Tops,Women,White,Summer,2012.0,Casual,Wrangler Women White Smocked Top,60,80,23773,wrangler women white smocked top|tops|women|white
14603,14603,14603.jpg,data/images/14603.jpg,Accessories,Accessories,Socks,Socks,Men,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Pack of 2 Grey Socks,60,80,3257,united colors of benetton men pack of 2 grey socks|socks|men|grey
14602,14602,14602.jpg,data/images/14602.jpg,Accessories,Accessories,Socks,Socks,Men,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Pack of 2 Grey Socks,60,80,37162,united colors of benetton men pack of 2 grey socks|socks|men|grey
14615,14615,14615.jpg,data/images/14615.jpg,Accessories,Accessories,Socks,Socks,Men,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Pack of 2 Grey Socks,60,80,2575,united colors of benetton men pack of 2 grey socks|socks|men|grey
37481,37481,37481.jpg,data/images/37481.jpg,Accessories,Accessories,Watches,Watches,Women,White,Winter,2016.0,Casual,Esprit Women White Dial Watch,60,80,22837,esprit women white dial watch|watches|women|white
37483,37483,37483.jpg,data/images/37483.jpg,Accessories,Accessories,Watches,Watches,Women,White,Winter,2016.0,Casual,Esprit Women White Dial Watch,60,80,18873,esprit women white dial watch|watches|women|white
5254,5254,5254.jpg,data/images/5254.jpg,Accessories,Accessories,Bags,Duffel Bag,Unisex,Red,Winter,2015.0,Casual,Wildcraft Unisex Red Duffle Bag,60,80,20231,wildcraft unisex red duffle bag|duffel bag|unisex|red
22647,22647,22647.jpg,data/images/22647.jpg,Accessories,Accessories,Bags,Duffel Bag,Unisex,Red,Winter,2015.0,Casual,Wildcraft Unisex Red Duffle Bag,60,80,24565,wildcraft unisex red duffle bag|duffel bag|unisex|red
44173,44173,44173.jpg,data/images/44173.jpg,Personal Care,Personal Care,Fragrance,Perfume and Body Mist,Women,Pink,Spring,2017.0,Casual,Nike Fragrances Women Trendy Perfume 75ml,60,80,12066,nike fragrances women trendy perfume 75ml|perfume and body mist|women|pink
25978,25978,25978.jpg,data/images/25978.jpg,Personal Care,Personal Care,Fragrance,Perfume and Body Mist,Women,Pink,Spring,2017.0,Casual,J.Del Pozo Halloween Kiss Sexy Women Perfume,60,80,22621,j.del pozo halloween kiss sexy women perfume|perfume and body mist|women|pink
4386,4386,4386.jpg,data/images/4386.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Summer,2011.0,Casual,Wrangler Cowboy Photo T-shirt,60,80,5812,wrangler cowboy photo t-shirt|tshirts|men|grey
51693,51693,51693.jpg,data/images/51693.jpg,Accessories,Accessories,Eyewear,Sunglasses,Unisex,Brown,Winter,2016.0,Casual,Van Heusen Unisex Brown Sunglasses,60,80,13666,van heusen unisex brown sunglasses|sunglasses|unisex|brown
16154,16154,16154.jpg,data/images/16154.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,60,80,13293,enroute men leather black formal shoes|formal shoes|men|black
16153,16153,16153.jpg,data/images/16153.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,60,80,13164,enroute men leather black formal shoes|formal shoes|men|black
16183,16183,16183.jpg,data/images/16183.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,60,80,24249,enroute men leather black formal shoes|formal shoes|men|black
16178,16178,16178.jpg,data/images/16178.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,60,80,19050,enroute men leather black formal shoes|formal shoes|men|black
16171,16171,16171.jpg,data/images/16171.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,60,80,13419,enroute men leather black formal shoes|formal shoes|men|black
16185,16185,16185.jpg,data/images/16185.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,60,80,19155,enroute men leather black formal shoes|formal shoes|men|black
16176,16176,16176.jpg,data/images/16176.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,60,80,20006,enroute men leather black formal shoes|formal shoes|men|black
16161,16161,16161.jpg,data/images/16161.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Summer,2012.0,Formal,Enroute Men Leather Black Formal Shoes,60,80,18742,enroute men leather black formal shoes|formal shoes|men|black
16160,16160,16160.jpg,data/images/16160.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,60,80,24072,enroute men leather black formal shoes|formal shoes|men|black
16169,16169,16169.jpg,data/images/16169.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,60,80,12244,enroute men leather black formal shoes|formal shoes|men|black
16156,16156,16156.jpg,data/images/16156.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,60,80,12294,enroute men leather black formal shoes|formal shoes|men|black
16173,16173,16173.jpg,data/images/16173.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,60,80,18645,enroute men leather black formal shoes|formal shoes|men|black
16188,16188,16188.jpg,data/images/16188.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,60,80,13382,enroute men leather black formal shoes|formal shoes|men|black
16181,16181,16181.jpg,data/images/16181.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,60,80,19145,enroute men leather black formal shoes|formal shoes|men|black
22361,22361,22361.jpg,data/images/22361.jpg,Footwear,Footwear,Sandal,Sports Sandals,Men,Navy Blue,Summer,2012.0,Casual,Reebok Men Navy Twist Sandals,60,80,16090,reebok men navy twist sandals|sports sandals|men|navy blue
29789,29789,29789.jpg,data/images/29789.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Pink,Summer,2013.0,Casual,Basics Men Pack of 3 T-shirt,60,80,2887,basics men pack of 3 t-shirt|tshirts|men|pink
19920,19920,19920.jpg,data/images/19920.jpg,Accessories,Accessories,Bags,Backpacks,Unisex,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Outdoor Backpack,60,80,21471,wildcraft unisex black outdoor backpack|backpacks|unisex|black
7503,7503,7503.jpg,data/images/7503.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Summer,2011.0,Sports,Nike Men's As Icon Blue T-shirt,60,80,2398,nike men's as icon blue t-shirt|tshirts|men|blue
46624,46624,46624.jpg,data/images/46624.jpg,Personal Care,Personal Care,Fragrance,Deodorant,Men,Grey,Spring,2017.0,Casual,Rasasi Men Emotion Deo and Perfume Set,60,80,14893,rasasi men emotion deo and perfume set|deodorant|men|grey
34204,34204,34204.jpg,data/images/34204.jpg,Apparel,Apparel,Bottomwear,Track Pants,Men,Navy Blue,Fall,2013.0,Casual,Proline Men Navy Track Pants,60,80,2137,proline men navy track pants|track pants|men|navy blue
26255,26255,26255.jpg,data/images/26255.jpg,Apparel,Apparel,Bottomwear,Track Pants,Men,Navy Blue,Summer,2012.0,Casual,Proline Men Navy Track Pants,60,80,2145,proline men navy track pants|track pants|men|navy blue
26316,26316,26316.jpg,data/images/26316.jpg,Apparel,Apparel,Bottomwear,Track Pants,Men,Navy Blue,Summer,2013.0,Sports,Proline Men Navy Track Pants,60,80,1758,proline men navy track pants|track pants|men|navy blue
26259,26259,26259.jpg,data/images/26259.jpg,Apparel,Apparel,Bottomwear,Track Pants,Men,Navy Blue,Summer,2012.0,Sports,Proline Men Navy Track Pants,60,80,2229,proline men navy track pants|track pants|men|navy blue
17086,17086,17086.jpg,data/images/17086.jpg,Accessories,Accessories,Wallets,Wallets,Women,Orange,Winter,2015.0,Casual,Lino Perros Women Blue Zip Orange Wallet,60,80,23199,lino perros women blue zip orange wallet|wallets|women|orange
50741,50741,50741.jpg,data/images/50741.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Winter,2018.0,Casual,Red Chief Men Black Shoes,60,80,14380,red chief men black shoes|casual shoes|men|black
39251,39251,39251.jpg,data/images/39251.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Winter,2018.0,Casual,Red Chief Men Black Shoes,60,80,22062,red chief men black shoes|casual shoes|men|black
39289,39289,39289.jpg,data/images/39289.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Winter,2018.0,Casual,Red Chief Men Black Shoes,60,80,15938,red chief men black shoes|casual shoes|men|black
39307,39307,39307.jpg,data/images/39307.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Winter,2018.0,Casual,Red Chief Men Black Shoes,60,80,20546,red chief men black shoes|casual shoes|men|black
55233,55233,55233.jpg,data/images/55233.jpg,Personal Care,Personal Care,Makeup,Foundation and Primer,Women,Skin,Summer,2019.0,Casual,Lakme Nine to Five Flawless Makeup Shell Foundation,60,80,19574,lakme nine to five flawless makeup shell foundation|foundation and primer|women|skin
13426,13426,13426.jpg,data/images/13426.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Red,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Red  Polo T-shirts,60,80,1786,united colors of benetton men stripes red  polo t-shirts|tshirts|men|red
43356,43356,43356.jpg,data/images/43356.jpg,Footwear,Footwear,Shoes,Sports Shoes,Women,Charcoal,Summer,2012.0,Sports,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,60,80,13597,reebok women charcoal grey fuel techno sports shoes|sports shoes|women|charcoal
28207,28207,28207.jpg,data/images/28207.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Black,Winter,2016.0,Casual,Ray-Ban Men Active Lifestyle Black Sunglasses,60,80,18188,ray-ban men active lifestyle black sunglasses|sunglasses|men|black
28198,28198,28198.jpg,data/images/28198.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Black,Winter,2016.0,Casual,Ray-Ban Men Active Lifestyle Black Sunglasses,60,80,17492,ray-ban men active lifestyle black sunglasses|sunglasses|men|black
13846,13846,13846.jpg,data/images/13846.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Fall,2011.0,Casual,John Miller Men Stripes Blue Shirts,60,80,1174,john miller men stripes blue shirts|shirts|men|blue
11067,11067,11067.jpg,data/images/11067.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Fall,2011.0,Formal,John Miller Men Stripes Blue Shirts,60,80,1417,john miller men stripes blue shirts|shirts|men|blue
12994,12994,12994.jpg,data/images/12994.jpg,Footwear,Footwear,Shoes,Sports Shoes,Boys,Black,Fall,2011.0,Sports,ADIDAS Kids Boys Duramo Synthetic Black Sports Shoes,60,80,14544,adidas kids boys duramo synthetic black sports shoes|sports shoes|boys|black
46278,46278,46278.jpg,data/images/46278.jpg,Apparel,Apparel,Topwear,Tunics,Women,Red,Summer,2012.0,Casual,109F Women Red & White Striped Tunic,60,80,19038,109f women red & white striped tunic|tunics|women|red
16508,16508,16508.jpg,data/images/16508.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,60,80,1784,locomotive men washed blue jeans|jeans|men|blue
16506,16506,16506.jpg,data/images/16506.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,60,80,1804,locomotive men washed blue jeans|jeans|men|blue
16507,16507,16507.jpg,data/images/16507.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,60,80,1454,locomotive men washed blue jeans|jeans|men|blue
16509,16509,16509.jpg,data/images/16509.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,60,80,1808,locomotive men washed blue jeans|jeans|men|blue
31340,31340,31340.jpg,data/images/31340.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Summer,2012.0,Casual,Locomotive Men Washed Blue Jeans,60,80,1800,locomotive men washed blue jeans|jeans|men|blue
16513,16513,16513.jpg,data/images/16513.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,60,80,2759,locomotive men washed blue jeans|jeans|men|blue
16514,16514,16514.jpg,data/images/16514.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,60,80,1542,locomotive men washed blue jeans|jeans|men|blue
16522,16522,16522.jpg,data/images/16522.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,60,80,2283,locomotive men washed blue jeans|jeans|men|blue
31338,31338,31338.jpg,data/images/31338.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Summer,2012.0,Casual,Locomotive Men Washed Blue Jeans,60,80,1794,locomotive men washed blue jeans|jeans|men|blue
31339,31339,31339.jpg,data/images/31339.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Summer,2012.0,Casual,Locomotive Men Washed Blue Jeans,60,80,1806,locomotive men washed blue jeans|jeans|men|blue
16515,16515,16515.jpg,data/images/16515.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,60,80,1904,locomotive men washed blue jeans|jeans|men|blue
31337,31337,31337.jpg,data/images/31337.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Summer,2012.0,Casual,Locomotive Men Washed Blue Jeans,60,80,1880,locomotive men washed blue jeans|jeans|men|blue
16512,16512,16512.jpg,data/images/16512.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,60,80,1738,locomotive men washed blue jeans|jeans|men|blue
16505,16505,16505.jpg,data/images/16505.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,60,80,1683,locomotive men washed blue jeans|jeans|men|blue
21584,21584,21584.jpg,data/images/21584.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Summer,2011.0,Casual,Locomotive Men Washed Blue Jeans,60,80,1763,locomotive men washed blue jeans|jeans|men|blue
